#Application,2.0,2.2,2.3,2.4,2.4.3,2.5,2.6,2.7,2.7.2,3.0,3.1,3.2,3.3.0,3.5.0,3.6.0,Files
pyopenssl-16.2.0-py36_0,42.86,42.86,42.86,71.43,71.43,71.43,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,7
pyparsing-2.1.4-py36_0,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,1
pyqt-5.6.0-py36_2,50.00,50.00,50.00,55.26,55.26,92.11,97.37,97.37,97.37,94.74,94.74,94.74,94.74,94.74,94.74,38
pytables-3.3.0-np111py36_0,26.03,28.77,28.77,32.88,32.88,72.60,100.00,100.00,100.00,93.15,93.15,93.15,100.00,100.00,100.00,73
pytest-3.0.5-py36_0,19.51,21.95,21.95,51.22,51.22,85.37,100.00,100.00,100.00,95.12,95.12,95.12,100.00,100.00,100.00,41
python-3.6.0-0,39.38,41.12,41.12,47.88,47.88,66.62,74.12,78.88,78.88,92.25,93.88,93.88,98.25,98.75,99.38,800
python-dateutil-2.6.0-py36_0,21.43,28.57,28.57,35.71,35.71,85.71,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,14
pytz-2016.10-py36_0,71.43,85.71,85.71,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,7
pyyaml-3.12-py36_0,23.53,23.53,23.53,23.53,23.53,76.47,94.12,94.12,94.12,100.00,100.00,100.00,100.00,100.00,100.00,17
pyzmq-16.0.2-py36_0,37.61,38.53,38.53,53.21,53.21,78.90,97.25,97.25,97.25,98.17,98.17,98.17,100.00,99.08,99.08,109
qt-5.6.2-3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
qtawesome-0.4.3-py36_0,50.00,50.00,50.00,50.00,50.00,100.00,100.00,100.00,100.00,75.00,75.00,75.00,100.00,100.00,100.00,4
qtconsole-4.2.1-py36_1,31.58,31.58,31.58,50.00,50.00,92.11,97.37,100.00,100.00,81.58,81.58,81.58,100.00,100.00,100.00,38
qtpy-1.2.1-py36_0,16.67,16.67,16.67,16.67,16.67,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,18
readline-6.2-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
redis-3.2.0-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
redis-py-2.10.5-py36_0,12.50,25.00,25.00,50.00,50.00,75.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,8
requests-2.12.4-py36_0,25.00,25.00,25.00,27.17,27.17,89.13,100.00,100.00,100.00,94.57,94.57,94.57,100.00,100.00,100.00,92
rope-0.9.4-py36_1,45.21,50.68,50.68,83.56,83.56,89.04,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,73
ruamel_yaml-0.11.14-py36_1,25.00,25.00,25.00,29.17,29.17,87.50,100.00,100.00,100.00,54.17,54.17,54.17,100.00,100.00,100.00,24
scikit-image-0.12.3-np111py36_1,22.05,23.91,23.91,39.75,39.75,98.45,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,322
scikit-learn-0.18.1-np111py36_1,23.65,25.62,25.62,38.67,38.67,88.42,100.00,100.00,100.00,98.03,98.03,98.03,100.00,100.00,100.00,406
